Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method
5913,Priya Sharma,June,Masala Rice,1,Morning,Cash
1615,Soham Bose,April,Roti,2,Evening,UPI
9034,Arvind Das,August,Veg Meals,1,Afternoon,Wallet
7702,Sunita Sen,September,Parota,5,Evening,Wallet
7793,Meera Iyer,October,Paneer Butter Masala,1,Evening,UPI
7751,Sunita Sen,December,Math Curry,2,Morning,Wallet
5271,Soham Bose,April,Egg Fried Rice,4,Afternoon,Wallet
6570,Anirban Roy,March,Egg Masala (Double),2,Morning,Cash
9819,Sunita Sen,April,Chicken Fry,4,Evening,UPI
8270,Soham Bose,November,Onion Dosa,4,Afternoon,Card
2244,Meera Iyer,July,Kashmiri Aloo Dum,2,Evening,UPI
5529,Arvind Das,June,Plain Dosa (2 Pcs),4,Night,Card
6886,Priya Sharma,February,Katla (Fry/Curry),3,Night,Cash
8341,Priya Sharma,November,Palak Paneer,2,Afternoon,UPI
8545,Arvind Das,September,Math Curry,3,Afternoon,Cash
7609,Sunita Sen,January,Egg Masala (Single),1,Evening,Wallet
4711,Rajesh Gupta,November,Kabab Half (4 Pcs),5,Afternoon,Cash
4612,Soham Bose,March,Chicken Do Pyaza,4,Afternoon,Wallet
2439,Anirban Roy,May,Cylon/Kerala Parota,1,Night,Cash
7915,Rajesh Gupta,June,Chicken Kosha,1,Afternoon,Card
4012,Anirban Roy,March,Chicken Masala,2,Evening,Wallet
1362,Sunita Sen,November,Omlet (Double),3,Evening,UPI
7214,Arvind Das,February,Butter Chicken,4,Afternoon,Card
9455,Meera Iyer,February,Chicken Kosha,4,Evening,UPI
4419,Soham Bose,August,Cylon/Kerala Parota,2,Night,Wallet
9068,Rajesh Gupta,January,Paneer Manchurian,4,Evening,UPI
4638,Arvind Das,April,Masala Dosa,1,Afternoon,Card
8570,Meera Iyer,July,Veg Fried Rice,3,Evening,Wallet
1658,Anirban Roy,June,Chicken Curry,1,Night,Card
4325,Rajesh Gupta,June,Masala Rice,4,Night,Card
3578,Priya Sharma,December,Mutton Masala (Kosha/Fry/Kadai),3,Afternoon,Card
9454,Sunita Sen,November,Tomato Fry,5,Evening,UPI
1573,Meera Iyer,March,Gobi Manchurian,3,Morning,Wallet
9874,Arvind Das,January,Chilly Chicken (Half 6 Pcs),3,Morning,Cash
4186,Anirban Roy,January,Omlet (Single),4,Night,Card
6657,Anirban Roy,July,Plain Dosa (2 Pcs),5,Evening,Cash
9040,Priya Sharma,May,Egg Burji (2 Eggs),5,Morning,Cash
5250,Meera Iyer,July,Egg Masala (Single),2,Morning,UPI
1880,Sunita Sen,November,Egg Burji (2 Eggs),5,Evening,Wallet
7933,Soham Bose,October,Chicken Fried Rice,1,Morning,Wallet
6105,Soham Bose,February,Masala Dosa,2,Evening,Card
5183,Arvind Das,September,Aloo Posto,3,Morning,Card
8093,Meera Iyer,August,Idly (3 Pcs),2,Morning,UPI
7105,Priya Sharma,October,Kabab Full (8 Pcs),5,Evening,UPI
9772,Anirban Roy,February,Egg Noodles,3,Night,Cash
2164,Rajesh Gupta,April,Kabab Full (8 Pcs),3,Night,UPI
2612,Rajesh Gupta,May,Ghee Rice,1,Morning,Cash
9371,Rajesh Gupta,July,Veg Noodles,2,Afternoon,UPI
7390,Rajesh Gupta,November,Chicken Pepper Masala,3,Afternoon,UPI
3696,Soham Bose,February,Cylon/Kerala Parota,2,Night,Card
4385,Priya Sharma,December,Chicken Biryani,4,Night,Card
4789,Meera Iyer,January,Egg Torka,3,Afternoon,Wallet
8036,Soham Bose,May,Egg Masala (Single),4,Morning,Wallet
1647,Soham Bose,December,Mutton Biryani,4,Morning,Card
4344,Arvind Das,December,Chicken Biryani,2,Night,UPI
4123,Soham Bose,July,Chicken Masala,4,Night,UPI
4143,Soham Bose,November,Chilly Chicken (Full 12 Pcs),3,Morning,UPI
1733,Priya Sharma,January,Chicken Pepper Masala,1,Night,UPI
3320,Priya Sharma,November,Parota,2,Morning,Wallet
7470,Sunita Sen,December,Paneer Manchurian,2,Afternoon,UPI
5202,Arvind Das,September,Egg Fried Rice,5,Evening,Cash
2823,Sunita Sen,January,Idly (3 Pcs),5,Afternoon,Cash
5723,Arvind Das,June,Mutter Paneer,1,Afternoon,Card
5695,Soham Bose,September,Bangda Fry (Ayala),4,Morning,Card
5254,Meera Iyer,July,Egg Fried Rice,2,Afternoon,Wallet
4521,Sunita Sen,January,Masala Dosa,4,Afternoon,Wallet
5321,Anirban Roy,November,Set Dosa (3 Pcs),1,Night,Cash
3589,Rajesh Gupta,October,Paneer Chilly,1,Afternoon,Card
5309,Meera Iyer,December,Aloo Posto,4,Morning,UPI
1075,Anirban Roy,December,Paneer Chilly,2,Night,Card
6768,Anirban Roy,November,Aloo Posto,1,Morning,Wallet
2414,Arvind Das,December,Omlet (Single),2,Morning,UPI
5708,Arvind Das,December,Kabab Half (4 Pcs),5,Morning,UPI
7861,Arvind Das,February,Veg Meals,1,Night,Card
6019,Sunita Sen,June,Veg Meals,2,Evening,Card
7225,Rajesh Gupta,December,Kashmiri Aloo Dum,1,Afternoon,Card
5348,Sunita Sen,September,Onion Dosa,3,Morning,UPI
3282,Soham Bose,August,Rohu (Fry/Curry),4,Morning,Cash
9746,Arvind Das,March,Veg Noodles,2,Evening,Cash
3730,Sunita Sen,June,Egg Chilly,1,Night,Cash
8209,Sunita Sen,August,Paneer Butter Masala,5,Evening,Wallet
4389,Arvind Das,January,Math Curry,3,Afternoon,Card
6396,Anirban Roy,August,Roti,4,Morning,Wallet
4583,Rajesh Gupta,January,Aloo Posto,2,Afternoon,Cash
1795,Arvind Das,August,Parota,1,Night,Cash
8077,Soham Bose,July,Mutton Masala (Kosha/Fry/Kadai),2,Morning,UPI
6532,Rajesh Gupta,September,Bangda Fry (Ayala),5,Night,Card
5360,Priya Sharma,March,Jeera Rice,2,Evening,Cash
9167,Meera Iyer,December,Chicken Biryani,3,Afternoon,Cash
6990,Soham Bose,February,Kabab Full (8 Pcs),1,Afternoon,Wallet
8602,Anirban Roy,January,Dhal Fry,4,Morning,Wallet
2158,Rajesh Gupta,February,Chicken Noodles,4,Afternoon,Wallet
8511,Sunita Sen,May,Palak Paneer,5,Evening,Cash
9913,Rajesh Gupta,July,Veg Meals,3,Evening,UPI
9061,Priya Sharma,September,Green Peas Masala,2,Afternoon,UPI
5134,Meera Iyer,October,Butter Dhal Fry,3,Morning,Wallet
8324,Soham Bose,March,Butter Chicken,4,Evening,Wallet
8710,Sunita Sen,November,Gobi Manchurian,1,Evening,UPI
1594,Sunita Sen,November,Kabab Half (4 Pcs),4,Morning,Wallet
7578,Priya Sharma,November,Butter Dhal Fry,1,Evening,Card
9692,Priya Sharma,January,Kabab Full (8 Pcs),4,Morning,Card
5334,Sunita Sen,March,Chicken Curry,5,Afternoon,Card
1690,Sunita Sen,October,Chicken Fry,5,Afternoon,UPI
2385,Soham Bose,February,Egg Masala (Double),3,Night,Wallet
4849,Arvind Das,March,Rohu (Fry/Curry),4,Night,Card
2410,Anirban Roy,September,Aloo Mutter/Aloo Gobi,3,Morning,Cash
9877,Sunita Sen,October,Math Curry,2,Evening,Cash
2433,Rajesh Gupta,May,Mutter Paneer,2,Night,UPI
5418,Soham Bose,April,Omlet (Single),4,Evening,Wallet
2800,Meera Iyer,December,Egg Torka,4,Afternoon,UPI
4155,Arvind Das,April,Ghee Rice,4,Afternoon,Cash
5626,Meera Iyer,February,Poori Bajji (3 Pcs),2,Night,Cash
2644,Arvind Das,November,Omlet (Single),1,Night,Wallet
7927,Soham Bose,July,Aloo Posto,4,Evening,Wallet
8005,Arvind Das,March,Aloo Posto,3,Evening,Wallet
7402,Arvind Das,March,Jeera Rice,3,Morning,Cash
9388,Priya Sharma,November,Poori Bajji (3 Pcs),1,Morning,Cash
2878,Meera Iyer,November,Palak Paneer,5,Evening,UPI
4179,Sunita Sen,August,Kabab Full (8 Pcs),3,Evening,Card
3435,Anirban Roy,January,Idly (3 Pcs),3,Evening,Card
7107,Anirban Roy,April,Math Curry,2,Night,Wallet
2173,Soham Bose,August,Paneer Manchurian,2,Night,Wallet
9740,Sunita Sen,September,Paneer Butter Masala,4,Afternoon,Card
5058,Anirban Roy,June,Chilly Chicken (Full 12 Pcs),2,Night,Cash
2907,Arvind Das,October,Aloo Mutter/Aloo Gobi,5,Evening,Wallet
4076,Rajesh Gupta,August,Mutton Biryani,4,Morning,UPI
6184,Anirban Roy,October,Set Dosa (3 Pcs),3,Morning,Card
1794,Rajesh Gupta,February,Veg Meals,4,Evening,Cash
2774,Rajesh Gupta,May,Parota,3,Night,Wallet
6427,Arvind Das,September,Veg Fried Rice,3,Night,Wallet
8090,Meera Iyer,August,Omlet (Double),5,Evening,Wallet
1383,Sunita Sen,October,Paneer Butter Masala,2,Afternoon,Wallet
3917,Arvind Das,June,Paneer Manchurian,2,Morning,Cash
5572,Priya Sharma,November,Mutter Paneer,5,Afternoon,Wallet
2757,Anirban Roy,August,Plain Rice,2,Afternoon,Cash
2113,Meera Iyer,September,Palak Paneer,3,Night,UPI
1280,Arvind Das,June,Set Dosa (3 Pcs),5,Night,Wallet
1006,Priya Sharma,January,Dhal Fry,4,Morning,Wallet
2445,Anirban Roy,September,Omlet (Single),2,Evening,Wallet
3301,Priya Sharma,September,Jeera Rice,1,Evening,Card
3191,Soham Bose,November,Kabab Full (8 Pcs),3,Afternoon,UPI
2939,Meera Iyer,October,Poori Bajji (3 Pcs),4,Evening,Wallet
2101,Arvind Das,April,Channa Masala,2,Evening,Card
6030,Rajesh Gupta,October,Aloo Posto,2,Evening,Card
3851,Arvind Das,July,Ghee Rice,3,Morning,Cash
1157,Soham Bose,January,Butter Dhal Fry,1,Afternoon,Cash
8066,Anirban Roy,February,Chicken Kosha,1,Morning,Cash
5577,Priya Sharma,April,Aloo Mutter/Aloo Gobi,2,Night,Cash
1519,Anirban Roy,August,Paneer Manchurian,4,Evening,Cash
5414,Priya Sharma,May,Green Peas Masala,5,Night,Wallet
2187,Meera Iyer,January,Masala Dosa,2,Night,Card
9932,Priya Sharma,September,Veg Meals,3,Morning,Wallet
9095,Arvind Das,December,Egg Masala (Single),5,Afternoon,Cash
5671,Soham Bose,October,Chicken Curry,4,Night,UPI
4880,Meera Iyer,June,Katla (Fry/Curry),1,Evening,Cash
1296,Anirban Roy,July,Masala Dosa,3,Night,Cash
7445,Anirban Roy,July,Egg Masala (Single),2,Night,Cash
5054,Soham Bose,March,Omlet (Single),2,Evening,Wallet
8444,Soham Bose,July,Chicken Noodles,2,Night,UPI
4963,Anirban Roy,August,Channa Masala,3,Morning,Card
2178,Anirban Roy,August,Egg Masala (Double),3,Evening,UPI
5938,Arvind Das,June,Math Curry,4,Evening,Wallet
9712,Sunita Sen,February,Mutter Paneer,5,Evening,Wallet
8083,Arvind Das,December,Chilly Chicken (Full 12 Pcs),4,Night,Card
5055,Priya Sharma,November,Chicken Curry,3,Morning,Cash
5832,Soham Bose,May,Omlet (Single),3,Evening,Wallet
3828,Rajesh Gupta,November,Chilly Chicken (Half 6 Pcs),4,Morning,Cash
5896,Priya Sharma,June,Cylon/Kerala Parota,4,Evening,Cash
6365,Sunita Sen,May,Kabab Full (8 Pcs),5,Night,Cash
3704,Priya Sharma,November,Paneer Butter Masala,1,Evening,Cash
7923,Priya Sharma,May,Onion Dosa,2,Night,UPI
5668,Priya Sharma,November,Egg Fried Rice,4,Evening,Wallet
4039,Soham Bose,November,Chicken Fried Rice,2,Morning,UPI
5973,Arvind Das,March,Masala Dosa,3,Morning,Wallet
3572,Anirban Roy,April,Chicken Biryani,4,Afternoon,Wallet
1569,Anirban Roy,November,Egg Noodles,5,Morning,Card
5203,Rajesh Gupta,October,Rohu (Fry/Curry),5,Afternoon,Cash
9207,Sunita Sen,June,Chicken Noodles,3,Night,UPI
6626,Priya Sharma,July,Masala Rice,5,Morning,Wallet
2550,Arvind Das,May,Chicken Do Pyaza,5,Morning,Cash
9086,Sunita Sen,November,Veg Fried Rice,1,Night,Cash
7280,Arvind Das,September,Egg Chilly,4,Evening,UPI
1897,Meera Iyer,January,Bangda Fry (Ayala),1,Night,Card
2005,Sunita Sen,January,Paneer Butter Masala,5,Night,UPI
3467,Rajesh Gupta,December,Butter Chicken,1,Afternoon,Card
8470,Priya Sharma,May,Onion Dosa,2,Afternoon,UPI
5030,Anirban Roy,February,Chicken Curry,1,Night,Card
7999,Priya Sharma,October,Mutton Masala (Kosha/Fry/Kadai),5,Morning,Cash
1048,Anirban Roy,September,Masala Rice,4,Night,UPI
3861,Anirban Roy,June,Egg Chilly,4,Afternoon,UPI
7016,Meera Iyer,October,Chicken Curry,3,Night,Wallet
9910,Arvind Das,January,Idly (3 Pcs),2,Evening,Wallet
3282,Rajesh Gupta,November,Bangda Fry (Ayala),1,Morning,Cash
8270,Sunita Sen,November,Butter Chicken,2,Afternoon,Wallet
2456,Rajesh Gupta,April,Butter Chicken,1,Afternoon,Wallet
1718,Rajesh Gupta,May,Kabab Half (4 Pcs),1,Night,Cash
4630,Anirban Roy,November,Egg Fried Rice,2,Evening,Cash
6924,Rajesh Gupta,April,Chicken Kosha,5,Night,Wallet
8993,Rajesh Gupta,April,Chicken Do Pyaza,4,Morning,Wallet
2890,Rajesh Gupta,September,Egg Masala (Double),4,Afternoon,Card
8324,Sunita Sen,July,Idly (3 Pcs),3,Morning,Card
8862,Rajesh Gupta,December,Katla (Fry/Curry),4,Evening,UPI
6963,Anirban Roy,December,Chicken Curry,1,Night,UPI
8865,Meera Iyer,June,Egg Fried Rice,4,Night,Wallet
9694,Meera Iyer,March,Roti,4,Evening,UPI
1180,Rajesh Gupta,May,Poori Bajji (3 Pcs),1,Morning,Card
5304,Meera Iyer,October,Cylon/Kerala Parota,4,Afternoon,UPI
7091,Priya Sharma,January,Set Dosa (3 Pcs),2,Evening,UPI
9542,Anirban Roy,July,Set Dosa (3 Pcs),1,Night,Wallet
4038,Priya Sharma,January,Veg Fried Rice,1,Night,Cash
8433,Sunita Sen,February,Chicken Fried Rice,3,Morning,Wallet
4288,Soham Bose,December,Green Peas Masala,5,Morning,Wallet
5234,Anirban Roy,November,Palak Paneer,4,Evening,Cash
4309,Priya Sharma,January,Chicken Curry,5,Evening,UPI
4120,Arvind Das,December,Onion Dosa,1,Morning,Cash
6111,Arvind Das,October,Paneer Manchurian,1,Evening,Card
2535,Rajesh Gupta,June,Chicken Curry,4,Evening,Cash
1926,Arvind Das,October,Veg Noodles,1,Evening,UPI
5854,Soham Bose,June,Jeera Rice,1,Morning,Wallet
8783,Priya Sharma,December,Cylon/Kerala Parota,2,Morning,Card
1000,Rajesh Gupta,April,Chilly Chicken (Full 12 Pcs),5,Afternoon,UPI
9473,Arvind Das,September,Tomato Fry,1,Evening,UPI
3666,Meera Iyer,October,Set Dosa (3 Pcs),3,Morning,UPI
3842,Priya Sharma,September,Rohu (Fry/Curry),3,Morning,Cash
2585,Sunita Sen,January,Egg Fried Rice,4,Night,UPI
6598,Sunita Sen,February,Chicken Masala,1,Afternoon,Card
1354,Sunita Sen,August,Egg Biryani,4,Morning,Card
9384,Anirban Roy,July,Butter Chicken,5,Evening,Card
7497,Priya Sharma,January,Egg Chilly,4,Afternoon,Wallet
9194,Priya Sharma,September,Gobi Manchurian,1,Afternoon,Cash
5298,Anirban Roy,June,Aloo Mutter/Aloo Gobi,1,Afternoon,Cash
7319,Arvind Das,October,Chicken Fried Rice,1,Morning,UPI
6308,Priya Sharma,July,Channa Masala,3,Evening,Card
1851,Sunita Sen,March,Channa Masala,2,Night,Card
6480,Sunita Sen,May,Veg Fried Rice,2,Afternoon,Wallet
9323,Arvind Das,January,Chilly Chicken (Half 6 Pcs),2,Morning,Cash
4859,Meera Iyer,December,Chilly Chicken (Full 12 Pcs),5,Evening,Cash
2787,Rajesh Gupta,November,Bangda Fry (Ayala),3,Morning,Card
6101,Soham Bose,October,Chicken Do Pyaza,2,Evening,Wallet
3206,Soham Bose,November,Poori Bajji (3 Pcs),5,Night,Wallet
7353,Arvind Das,March,Egg Biryani,3,Evening,Card
6270,Rajesh Gupta,May,Omlet (Single),4,Night,UPI
1040,Rajesh Gupta,January,Poori Bajji (3 Pcs),2,Afternoon,UPI
7423,Soham Bose,September,Kashmiri Aloo Dum,3,Morning,Card
3536,Sunita Sen,April,Dhal Fry,3,Night,Wallet
1318,Anirban Roy,August,Jeera Rice,2,Afternoon,Cash
7749,Sunita Sen,November,Egg Biryani,5,Evening,Card
4646,Soham Bose,October,Chicken Biryani,2,Night,UPI
5874,Sunita Sen,February,Katla (Fry/Curry),5,Morning,Cash
4852,Sunita Sen,July,Tomato Fry,4,Afternoon,Card
1154,Meera Iyer,April,Chicken Biryani,2,Evening,Cash
8147,Soham Bose,June,Poori Bajji (3 Pcs),1,Evening,Cash
3533,Sunita Sen,November,Mutton Biryani,5,Evening,Cash
2140,Rajesh Gupta,September,Omlet (Single),2,Afternoon,Card
5940,Anirban Roy,February,Chilly Chicken (Half 6 Pcs),2,Afternoon,Wallet
2164,Meera Iyer,March,Chilly Chicken (Full 12 Pcs),4,Afternoon,Wallet
9379,Anirban Roy,August,Tomato Fry,2,Morning,Cash
7686,Rajesh Gupta,January,Egg Chilly,1,Evening,UPI
8212,Soham Bose,June,Egg Torka,2,Morning,UPI
9559,Priya Sharma,December,Paneer Butter Masala,1,Morning,Wallet
3642,Priya Sharma,August,Omlet (Single),5,Night,Cash
8602,Soham Bose,July,Set Dosa (3 Pcs),2,Afternoon,Cash
8013,Sunita Sen,January,Bangda Fry (Ayala),2,Morning,Cash
4379,Priya Sharma,April,Butter Chicken,5,Afternoon,Wallet
6811,Priya Sharma,March,Mutter Paneer,4,Evening,Cash
3699,Arvind Das,December,Paneer Chilly,5,Night,Card
7008,Anirban Roy,December,Paneer Manchurian,3,Morning,UPI
2646,Sunita Sen,February,Veg Noodles,3,Night,Card
9091,Arvind Das,November,Chicken Noodles,2,Evening,Cash
8731,Meera Iyer,October,Chicken Noodles,4,Afternoon,UPI
7773,Sunita Sen,August,Parota,1,Afternoon,UPI
2507,Arvind Das,October,Rohu (Fry/Curry),1,Evening,Wallet
3473,Rajesh Gupta,December,Paneer Butter Masala,4,Night,Card
5866,Arvind Das,October,Veg Noodles,2,Night,Cash
5587,Anirban Roy,January,Green Peas Masala,2,Afternoon,Card
9819,Soham Bose,October,Chicken Biryani,1,Night,Wallet
2610,Priya Sharma,December,Chicken Do Pyaza,3,Evening,Cash
7989,Arvind Das,January,Egg Torka,1,Morning,Wallet
3533,Sunita Sen,February,Kabab Half (4 Pcs),5,Afternoon,Cash
9723,Priya Sharma,July,Egg Fried Rice,3,Night,Wallet
6688,Rajesh Gupta,August,Paneer Manchurian,2,Morning,Card
6052,Arvind Das,June,Poori Bajji (3 Pcs),5,Afternoon,UPI
1764,Soham Bose,February,Kashmiri Aloo Dum,3,Evening,UPI
5037,Soham Bose,September,Chicken Fry,2,Night,UPI
6744,Rajesh Gupta,November,Chicken Fry,1,Evening,Wallet
4843,Rajesh Gupta,May,Plain Rice,2,Morning,Wallet
2290,Arvind Das,July,Chicken Curry,3,Night,Wallet
6218,Priya Sharma,July,Dhal Fry,4,Afternoon,Wallet
7273,Priya Sharma,September,Aloo Posto,5,Morning,Cash
8410,Sunita Sen,March,Math Curry,3,Evening,Cash
3374,Soham Bose,August,Chilly Chicken (Full 12 Pcs),1,Night,Card
7753,Rajesh Gupta,September,Aloo Mutter/Aloo Gobi,5,Morning,UPI
2557,Sunita Sen,February,Idly (3 Pcs),5,Morning,Card
2080,Anirban Roy,April,Masala Dosa,4,Evening,Cash
2532,Sunita Sen,January,Chicken Curry,1,Afternoon,Wallet
4652,Arvind Das,August,Chicken Noodles,2,Evening,UPI
6833,Soham Bose,April,Egg Burji (2 Eggs),5,Evening,UPI
3717,Anirban Roy,September,Ghee Rice,3,Afternoon,Wallet
7929,Rajesh Gupta,September,Chicken Biryani,2,Night,Wallet
1869,Soham Bose,March,Chilly Chicken (Half 6 Pcs),1,Morning,Card
2863,Meera Iyer,January,Chicken Masala,1,Evening,Cash
7290,Soham Bose,April,Dhal Fry,1,Evening,UPI
4808,Priya Sharma,May,Egg Burji (2 Eggs),4,Evening,Card
4292,Rajesh Gupta,September,Masala Dosa,2,Evening,Card
9996,Arvind Das,December,Poori Bajji (3 Pcs),4,Morning,Card
9782,Soham Bose,June,Parota,3,Evening,Wallet
8092,Priya Sharma,May,Poori Bajji (3 Pcs),4,Morning,Wallet
4734,Priya Sharma,December,Gobi Manchurian,2,Morning,Cash
5854,Soham Bose,October,Aloo Posto,4,Evening,Wallet
7350,Anirban Roy,July,Ghee Rice,4,Morning,Wallet
3156,Priya Sharma,December,Chicken Curry,5,Morning,UPI
3091,Sunita Sen,May,Plain Dosa (2 Pcs),3,Evening,UPI
3124,Sunita Sen,September,Chilly Chicken (Half 6 Pcs),4,Afternoon,Card
7827,Anirban Roy,November,Chicken Curry,3,Evening,Wallet
7932,Sunita Sen,July,Paneer Chilly,4,Evening,Wallet
5749,Sunita Sen,July,Katla (Fry/Curry),5,Night,UPI
4439,Sunita Sen,December,Set Dosa (3 Pcs),5,Night,UPI
5480,Priya Sharma,June,Chicken Biryani,5,Morning,Cash
6141,Sunita Sen,March,Kabab Full (8 Pcs),2,Morning,Card
5346,Priya Sharma,June,Chilly Chicken (Full 12 Pcs),2,Evening,Wallet
7948,Rajesh Gupta,October,Masala Dosa,4,Night,Card
5271,Meera Iyer,October,Idly (3 Pcs),3,Evening,Card
9681,Arvind Das,September,Green Peas Masala,5,Afternoon,Card
9095,Priya Sharma,November,Egg Torka,1,Afternoon,UPI
5785,Anirban Roy,July,Idly (3 Pcs),4,Afternoon,Card
3041,Priya Sharma,May,Omlet (Double),1,Afternoon,Wallet
4427,Anirban Roy,May,Chicken Do Pyaza,3,Night,Cash
6190,Meera Iyer,March,Egg Noodles,5,Afternoon,UPI
9643,Anirban Roy,August,Chicken Curry,1,Afternoon,UPI
7842,Soham Bose,July,Aloo Mutter/Aloo Gobi,1,Morning,Card
8462,Arvind Das,March,Butter Chicken,4,Evening,UPI
7857,Priya Sharma,October,Dhal Fry,1,Afternoon,Wallet
6668,Sunita Sen,May,Chilly Chicken (Full 12 Pcs),1,Morning,Cash
5956,Arvind Das,December,Egg Fried Rice,5,Afternoon,Card
2317,Rajesh Gupta,June,Omlet (Single),3,Night,Cash
7610,Sunita Sen,May,Kabab Half (4 Pcs),1,Afternoon,Card
3653,Rajesh Gupta,April,Set Dosa (3 Pcs),5,Night,Wallet
1073,Arvind Das,October,Chicken Pepper Masala,1,Evening,UPI
1445,Priya Sharma,January,Chilly Chicken (Half 6 Pcs),4,Morning,Wallet
5922,Sunita Sen,May,Dhal Fry,5,Afternoon,UPI
4879,Sunita Sen,September,Mutton Biryani,2,Afternoon,Card
3991,Priya Sharma,March,Mutton Masala (Kosha/Fry/Kadai),3,Evening,Cash
8348,Soham Bose,March,Chicken Curry,3,Morning,Card
2159,Meera Iyer,October,Plain Dosa (2 Pcs),5,Afternoon,Cash
3055,Soham Bose,October,Egg Torka,2,Night,UPI
9248,Soham Bose,August,Egg Burji (2 Eggs),2,Night,Wallet
2458,Rajesh Gupta,May,Channa Masala,2,Evening,Wallet
5414,Sunita Sen,January,Mutton Masala (Kosha/Fry/Kadai),5,Evening,Cash
3938,Priya Sharma,January,Dhal Fry,3,Evening,Cash
9741,Meera Iyer,September,Aloo Posto,5,Evening,UPI
4366,Meera Iyer,July,Roti,4,Night,UPI
9176,Anirban Roy,December,Aloo Posto,5,Evening,Wallet
5196,Priya Sharma,October,Egg Chilly,5,Afternoon,Card
7769,Arvind Das,September,Tomato Fry,2,Evening,Wallet
1981,Arvind Das,September,Veg Meals,3,Afternoon,Wallet
3850,Sunita Sen,June,Mutter Paneer,3,Night,Cash
9137,Priya Sharma,January,Chilly Chicken (Half 6 Pcs),3,Afternoon,Card
4056,Priya Sharma,March,Butter Chicken,2,Evening,Card
4751,Rajesh Gupta,March,Paneer Chilly,2,Afternoon,UPI
4428,Soham Bose,April,Idly (3 Pcs),2,Evening,UPI
5682,Priya Sharma,January,Tomato Fry,5,Afternoon,Wallet
5967,Soham Bose,March,Chicken Pepper Masala,3,Afternoon,UPI
5366,Arvind Das,October,Bangda Fry (Ayala),5,Morning,Cash
5862,Rajesh Gupta,July,Butter Chicken,4,Night,Card
4276,Soham Bose,June,Paneer Manchurian,1,Afternoon,UPI
7726,Priya Sharma,January,Chicken Biryani,5,Night,Cash
4349,Soham Bose,April,Roti,3,Night,Wallet
6129,Priya Sharma,October,Veg Fried Rice,1,Morning,Card
4449,Sunita Sen,November,Chicken Noodles,1,Afternoon,UPI
6443,Anirban Roy,August,Paneer Manchurian,2,Evening,UPI
8226,Arvind Das,December,Ghee Rice,1,Night,Wallet
6113,Sunita Sen,April,Chicken Noodles,3,Afternoon,Cash
9851,Arvind Das,October,Omlet (Single),5,Evening,Card
3875,Rajesh Gupta,June,Cylon/Kerala Parota,3,Afternoon,Wallet
7556,Arvind Das,August,Plain Dosa (2 Pcs),1,Morning,Cash
4360,Priya Sharma,August,Rohu (Fry/Curry),2,Night,Cash
9200,Sunita Sen,March,Chicken Do Pyaza,3,Night,UPI
8570,Soham Bose,October,Dhal Fry,5,Evening,Wallet
2037,Arvind Das,October,Omlet (Double),1,Afternoon,Cash
7199,Priya Sharma,October,Ghee Rice,1,Evening,UPI
7839,Meera Iyer,December,Masala Dosa,5,Evening,Wallet
1594,Priya Sharma,October,Chilly Chicken (Half 6 Pcs),3,Morning,Cash
3514,Anirban Roy,April,Poori Bajji (3 Pcs),4,Evening,Wallet
8737,Anirban Roy,September,Mutton Masala (Kosha/Fry/Kadai),3,Afternoon,Card
9038,Anirban Roy,July,Veg Fried Rice,4,Morning,UPI
3193,Sunita Sen,May,Katla (Fry/Curry),4,Afternoon,Wallet
7751,Rajesh Gupta,October,Chicken Biryani,1,Morning,UPI
5920,Anirban Roy,February,Aloo Mutter/Aloo Gobi,5,Night,Cash
9240,Meera Iyer,April,Math Curry,4,Afternoon,UPI
1245,Sunita Sen,May,Chicken Noodles,1,Morning,Cash
8191,Soham Bose,September,Paneer Chilly,1,Afternoon,Cash
6712,Meera Iyer,July,Omlet (Double),4,Morning,UPI
7998,Meera Iyer,September,Masala Dosa,2,Afternoon,Wallet
1804,Meera Iyer,November,Kabab Half (4 Pcs),3,Evening,Cash
8668,Anirban Roy,August,Masala Dosa,1,Morning,UPI
5730,Rajesh Gupta,June,Mutton Masala (Kosha/Fry/Kadai),5,Morning,Card
8213,Arvind Das,May,Butter Chicken,1,Night,Cash
3482,Rajesh Gupta,May,Masala Rice,5,Evening,Cash
7605,Meera Iyer,February,Onion Dosa,5,Afternoon,UPI
7783,Priya Sharma,July,Veg Meals,1,Morning,Card
9764,Anirban Roy,February,Omlet (Double),3,Night,Cash
3230,Sunita Sen,April,Kabab Full (8 Pcs),2,Afternoon,Card
5555,Arvind Das,January,Mutton Masala (Kosha/Fry/Kadai),1,Evening,Cash
